Ano de eleição;Cargo;UF;Nome candidato;Número candidato;Partido;Gênero;Votos válidos;Votos nominais;Data de carga
2022;Deputado Federal;SP;FLAVIO CASIMIRO DE SOUSA;5044;PSOL;Masculino;23375585;1511;2025-03-25 03:36:58
2022;Deputado Federal;SP;GETULIO PEREIRA SERPA;4094;PSB;Masculino;23375585;538;2025-03-25 03:36:58
2022;Deputado Federal;SP;CAIO AUGUSTO SILVA DOS SANTOS;4441;UNIÃO;Masculino;23375585;10386;2025-03-25 03:36:58
2022;Deputado Federal;SP;IVANDA MARIA RODRIGUES COSTA;3313;PMN;Feminino;23375585;429;2025-03-25 03:36:58
2022;Deputado Federal;SP;MAXWELL TEODORO MARIANEK ALVES;2101;PCB;Masculino;23375585;509;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAMELA CHRISTY MESQUITA MUNIZ;2112;PCB;Feminino;23375585;506;2025-03-25 03:36:58
2022;Deputado Federal;SP;MIRANICE DOS SANTOS BARRETO;9017;PROS;Feminino;23375585;65;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO SUSSUMU KOBAYASHI;1400;PTB;Masculino;23375585;3393;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENATA SIMONETTI ALVES MARCHETTI;1006;REPUBLICANOS;Feminino;23375585;368;2025-03-25 03:36:58
2022;Deputado Federal;SP;IVANILDO DOS SANTOS;1060;REPUBLICANOS;Masculino;23375585;1728;2025-03-25 03:36:58
2022;Deputado Federal;SP;FERNANDO PINHEIRO;2223;PL;Masculino;23375585;30364;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIAS ARACATI PAIVA;7092;AVANTE;Masculino;23375585;1296;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSA ALVES CARDOSO;1928;PODE;Feminino;23375585;115;2025-03-25 03:36:58
2022;Deputado Federal;SP;GABRIELA GUERRERO ARIONE;1602;PSTU;Feminino;23375585;218;2025-03-25 03:36:58
2022;Deputado Federal;SP;FRANCISCO ALEXANDRE FILHO;1933;PODE;Masculino;23375585;10588;2025-03-25 03:36:58
2022;Deputado Federal;SP;SERGIO NASCIMENTO DE CAMARGO;2204;PL;Masculino;23375585;13085;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE RODRIGUES COSTA;1109;PP;Masculino;23375585;1238;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALEXANDRE GLUSKOSKI VENEGAS;4527;PSDB;Masculino;23375585;266;2025-03-25 03:36:58
2022;Deputado Federal;SP;SAMUEL VITOR PEREIRA BERNARDI;1107;PP;Masculino;23375585;7262;2025-03-25 03:36:58
2022;Deputado Federal;SP;FRANCISCO DE ASSIS DA SILVA;1479;PTB;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS VINICIUS LUZ GIANNONI;3503;PMB;Masculino;23375585;1011;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUCIANO UBIRAJARA NASSAR;3659;AGIR;Masculino;23375585;69;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ DOMINGOS BITTENCOURT;7077;AVANTE;Masculino;23375585;22840;2025-03-25 03:36:58
2022;Deputado Federal;SP;VANESSA FERREIRA GOMES;2221;PL;Feminino;23375585;6755;2025-03-25 03:36:58
2022;Deputado Federal;SP;MAURICIO JOSÉ LEMOS FREIRE;7038;AVANTE;Masculino;23375585;2575;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA DAS GRAÇAS PATRÍCIO;2036;PSC;Feminino;23375585;162;2025-03-25 03:36:58
2022;Deputado Federal;SP;DIENES PEREIRA DE SOUZA;2811;PRTB;Masculino;23375585;1340;2025-03-25 03:36:58
2022;Deputado Federal;SP;ODILIA EXPEDITA DE SOUSA;2016;PSC;Feminino;23375585;222;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANIEL MONTEIRO COSTA;1219;PDT;Masculino;23375585;9492;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADILSON BARROSO OLIVEIRA;2251;PL;Masculino;23375585;62445;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANA SILVIA GOES DE SOUZA;2272;PL;Feminino;23375585;4218;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADILSON DA SILVA ROZA FILHO;1026;REPUBLICANOS;Masculino;23375585;143;2025-03-25 03:36:58
2022;Deputado Federal;SP;KIM PATROCA KATAGUIRI;4433;UNIÃO;Masculino;23375585;295460;2025-03-25 03:36:58
2022;Deputado Federal;SP;WELDER DOUGLAS DA SILVA;1412;PTB;Masculino;23375585;3196;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROGE BAUDICHON;1110;PP;Masculino;23375585;4728;2025-03-25 03:36:58
2022;Deputado Federal;SP;HENRI DIAS;7738;SOLIDARIEDADE;Masculino;23375585;2482;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIS CLAUDIO BILI LINS DA SILVA;7760;SOLIDARIEDADE;Masculino;23375585;953;2025-03-25 03:36:58
2022;Deputado Federal;SP;MAXIMILIANO RODRIGUES;7747;SOLIDARIEDADE;Masculino;23375585;743;2025-03-25 03:36:58
2022;Deputado Federal;SP;MAURICIO CHINAGLIA;7790;SOLIDARIEDADE;Masculino;23375585;540;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZ FELIPE DE LIMA SANTOS;1538;MDB;Masculino;23375585;703;2025-03-25 03:36:58
2022;Deputado Federal;SP;TARYK AL JAMAHIRIYA AGIO;7705;SOLIDARIEDADE;Feminino;23375585;261;2025-03-25 03:36:58
2022;Deputado Federal;SP;ERIKA SANTOS SILVA;5070;PSOL;Feminino;23375585;256903;2025-03-25 03:36:58
2022;Deputado Federal;SP;NISE HITOMI YAMAGUCHI;9022;PROS;Feminino;23375585;36690;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALEXANDRE MENDES PINHEIRO;3041;NOVO;Masculino;23375585;704;2025-03-25 03:36:58
2022;Deputado Federal;SP;VINICIUS MANGABEIRA CARINI;3023;NOVO;Masculino;23375585;570;2025-03-25 03:36:58
2022;Deputado Federal;SP;FABRICIO DIAS JUNIOR;1521;MDB;Masculino;23375585;5425;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCO AURELIO UBIALI;4080;PSB;Masculino;23375585;13502;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIVALDO NOGUEIRA CHAVES;3314;PMN;Masculino;23375585;1128;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDSON FRANCISCO DE SANTANA;4060;PSB;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;ARTUR ROGÉRIO GUIMARÃES;3381;PMN;Masculino;23375585;64;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTONIO CARLOS MARCIANO;9001;PROS;Masculino;23375585;547;2025-03-25 03:36:58
2022;Deputado Federal;SP;GIVANILSE DOS SANTOS;4404;UNIÃO;Masculino;23375585;13430;2025-03-25 03:36:58
2022;Deputado Federal;SP;ARNALDO CALIL PEREIRA JARDIM;2345;CIDADANIA;Masculino;23375585;113462;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELISANGELA CLENILDA NOBREGA;9098;PROS;Feminino;23375585;376;2025-03-25 03:36:58
2022;Deputado Federal;SP;FERNANDO JOSE DE SOUZA MARANGONI;4440;UNIÃO;Masculino;23375585;89390;2025-03-25 03:36:58
2022;Deputado Federal;SP;LINCOLN PEREIRA FERNANDES;1221;PDT;Masculino;23375585;7701;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALEXIS JOSEPH STEVERLYNCK FONTEYNE;3000;NOVO;Masculino;23375585;20963;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANIELA CURIATI NUCCI;4014;PSB;Feminino;23375585;1247;2025-03-25 03:36:58
2022;Deputado Federal;SP;AMILTON AUGUSTO DA SILVA JUNIOR;4088;PSB;Masculino;23375585;1066;2025-03-25 03:36:58
2022;Deputado Federal;SP;FRANCINA SOUZA DRUMOND;4075;PSB;Feminino;23375585;665;2025-03-25 03:36:58
2022;Deputado Federal;SP;CRISTIANO MOREIRA PINTO BERALDO;4488;UNIÃO;Masculino;23375585;43460;2025-03-25 03:36:58
2022;Deputado Federal;SP;MANOEL DAMIÃO GOMES BARBOSA;4032;PSB;Masculino;23375585;477;2025-03-25 03:36:58
2022;Deputado Federal;SP;WESLEY CASA FORTE MARIANO;4022;PSB;Masculino;23375585;12560;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADRIANA ALVES DA SILVA RAMALHO;5522;PSD;Feminino;23375585;11074;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIEL MIRANDA;5553;PSD;Masculino;23375585;50875;2025-03-25 03:36:58
2022;Deputado Federal;SP;SANDRO FERREIRA DE SOUZA;3371;PMN;Masculino;23375585;40;2025-03-25 03:36:58
2022;Deputado Federal;SP;AGNALDO CRUZ DE OLIVEIRA;5517;PSD;Masculino;23375585;186;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBSON SILVÉRIO DA SILVA;5066;PSOL;Masculino;23375585;374;2025-03-25 03:36:58
2022;Deputado Federal;SP;DEBORA ELOISA JUSTINO;4474;UNIÃO;Feminino;23375585;4992;2025-03-25 03:36:58
2022;Deputado Federal;SP;IRINEU APARECIDO ORTOLANI;9020;PROS;Masculino;23375585;105;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENATO TADEU DE OLIVEIRA PAIVA;5559;PSD;Masculino;23375585;1176;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIANE DE SOUSA ALVES MACHADO;1087;REPUBLICANOS;Feminino;23375585;93305;2025-03-25 03:36:58
2022;Deputado Federal;SP;ERIKA FERNANDA MATOS DOS SANTOS;4590;PSDB;Feminino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCELO DE LIMA FERNANDES;7780;SOLIDARIEDADE;Masculino;23375585;110430;2025-03-25 03:36:58
2022;Deputado Federal;SP;SANDERSON RIBEIRO CORREIA DE LIMA;2814;PRTB;Masculino;23375585;141;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIS FERNANDO DE SOUZA;4512;PSDB;Masculino;23375585;7036;2025-03-25 03:36:58
2022;Deputado Federal;SP;EMANOEL DE CARVALHO MOURA;7079;AVANTE;Masculino;23375585;2532;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA CÉLIA RODRIGUES PACHECO;1901;PODE;Feminino;23375585;6940;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE SILVA MIGUEL JUNIOR;7033;AVANTE;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA LUCIA DA SILVA;1963;PODE;Feminino;23375585;772;2025-03-25 03:36:58
2022;Deputado Federal;SP;MOSART ARAGÃO PEREIRA;2238;PL;Masculino;23375585;33783;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS ANTONIO DE ARAUJO;4521;PSDB;Masculino;23375585;2248;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO EDUARDO DE PAULA;3664;AGIR;Masculino;23375585;101;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ OSVALDO CAVALCANTE BELONI;2030;PSC;Masculino;23375585;2416;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANIEL DE ANDRADE VIEIRA;2099;PSC;Masculino;23375585;1322;2025-03-25 03:36:58
2022;Deputado Federal;SP;HOSANA DA SILVA PEREIRA;1137;PP;Feminino;23375585;512;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIZARDE DA SILVA SOUSA;1143;PP;Feminino;23375585;806;2025-03-25 03:36:58
2022;Deputado Federal;SP;ARMANDO BEGA;2245;PL;Masculino;23375585;9841;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELTON FRANCISCO DE BRITO;4508;PSDB;Masculino;23375585;875;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTONIO PEREIRA DOS SANTOS;1116;PP;Masculino;23375585;1571;2025-03-25 03:36:58
2022;Deputado Federal;SP;JURANDIR PEREIRA ALENCAR;1411;PTB;Masculino;23375585;740;2025-03-25 03:36:58
2022;Deputado Federal;SP;DAGMAR PEREIRA DE SOUZA MOITINHO DE LIMA CRUZ;3674;AGIR;Feminino;23375585;333;2025-03-25 03:36:58
2022;Deputado Federal;SP;MAISA DINIZ LIMA;1888;REDE;Feminino;23375585;6778;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUCIANE SANDRA CAMBUIM;3624;AGIR;Feminino;23375585;339;2025-03-25 03:36:58
2022;Deputado Federal;SP;MAURÍCIO JESUS DE MORAES;2700;DC;Masculino;23375585;413;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIZA MURATORI DE SOUZA;2817;PRTB;Feminino;23375585;131;2025-03-25 03:36:58
2022;Deputado Federal;SP;GILMAR APARECIDO RODRIGUES;5154;PATRIOTA;Masculino;23375585;1447;2025-03-25 03:36:58
2022;Deputado Federal;SP;FLAVIA FERREIRA DO PRADO;5175;PATRIOTA;Feminino;23375585;144;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA;1818;REDE;Feminino;23375585;237526;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARGARETE SÁ DOS REIS;2237;PL;Feminino;23375585;441;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCIONILIO CAMARGO DOS SANTOS;2836;PRTB;Masculino;23375585;224;2025-03-25 03:36:58
2022;Deputado Federal;SP;JULIANE LAURA CAMOLESI GALLO;1519;MDB;Feminino;23375585;2476;2025-03-25 03:36:58
2022;Deputado Federal;SP;VALTER ALCANTARA ROSSI;3535;PMB;Masculino;23375585;217;2025-03-25 03:36:58
2022;Deputado Federal;SP;TATIANE SOARES DA SILVA;3589;PMB;Feminino;23375585;30;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSANA DE OLIVEIRA VALLE;2227;PL;Feminino;23375585;216437;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLOVES ALVES DOS SANTOS;1290;PDT;Masculino;23375585;389;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS ROBERTO DIAS DE OLIVEIRA;2844;PRTB;Masculino;23375585;265;2025-03-25 03:36:58
2022;Deputado Federal;SP;VITOR NARESSI NETTO;4460;UNIÃO;Masculino;23375585;4359;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIMARA LOTERIO DA SILVA DIAS;3350;PMN;Feminino;23375585;26;2025-03-25 03:36:58
2022;Deputado Federal;SP;PEDRO LUIS VAZ DE LIMA MATTOS;3045;NOVO;Masculino;23375585;1151;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDIVAM CAMPOS DE ALBUQUERQUE;4402;UNIÃO;Masculino;23375585;8257;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADILSON DE BRITO FARIAS;3004;NOVO;Masculino;23375585;1429;2025-03-25 03:36:58
2022;Deputado Federal;SP;SEVERINO FRANCISCO DA COSTA;4098;PSB;Masculino;23375585;830;2025-03-25 03:36:58
2022;Deputado Federal;SP;VÂNIA REGINA RIBEIRO;9060;PROS;Feminino;23375585;852;2025-03-25 03:36:58
2022;Deputado Federal;SP;SERGIO ZULMIRO LITHOLDO;9012;PROS;Masculino;23375585;1681;2025-03-25 03:36:58
2022;Deputado Federal;SP;CIBELE FRAGOSO BOTELHO;4052;PSB;Feminino;23375585;473;2025-03-25 03:36:58
2022;Deputado Federal;SP;RICARDO DA SILVA SAIBRO;4471;UNIÃO;Masculino;23375585;2221;2025-03-25 03:36:58
2022;Deputado Federal;SP;GABRIEL HENRIQUE MARUCCI;2121;PCB;Masculino;23375585;728;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEONICE LEONCIA DOS SANTOS;1047;REPUBLICANOS;Feminino;23375585;407;2025-03-25 03:36:58
2022;Deputado Federal;SP;BRUNO MARINHO BARCELLOS;2808;PRTB;Masculino;23375585;185;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOEL DE MELO;7030;AVANTE;Masculino;23375585;728;2025-03-25 03:36:58
2022;Deputado Federal;SP;IVAN RENATO DE LIMA;4520;PSDB;Masculino;23375585;3653;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA LUCIA DA SILVA;1937;PODE;Feminino;23375585;84;2025-03-25 03:36:58
2022;Deputado Federal;SP;JORGE MALULY NETO;1988;PODE;Masculino;23375585;8504;2025-03-25 03:36:58
2022;Deputado Federal;SP;PATRÍCIA MARIA DA SILVA;5135;PATRIOTA;Feminino;23375585;302;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROGÉRIO BATTISTETTI MARTINS RODRIGUES;7058;AVANTE;Masculino;23375585;440;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARSCHELO RODRIGO MARIN MECHE;2276;PL;Masculino;23375585;10996;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTONIO ALBERTO MACHADO;1309;PT;Masculino;23375585;16047;2025-03-25 03:36:58
2022;Deputado Federal;SP;BIANCA COLEPICOLO;1133;PP;Feminino;23375585;3380;2025-03-25 03:36:58
2022;Deputado Federal;SP;BENEDITO APARECIDO DA SILVA;1064;REPUBLICANOS;Masculino;23375585;9651;2025-03-25 03:36:58
2022;Deputado Federal;SP;JANAÍNA VALÉRIA BUCKER RIEDO;2866;PRTB;Feminino;23375585;101;2025-03-25 03:36:58
2022;Deputado Federal;SP;SALOMÃO PEREIRA DA SILVA;2205;PL;Masculino;23375585;3493;2025-03-25 03:36:58
2022;Deputado Federal;SP;ARMANDO INFANTI JUNIOR;5138;PATRIOTA;Masculino;23375585;511;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ PAULO DE MENDONÇA LEMOS;3646;AGIR;Masculino;23375585;196;2025-03-25 03:36:58
2022;Deputado Federal;SP;DAVID CARDOSO;2256;PL;Masculino;23375585;3331;2025-03-25 03:36:58
2022;Deputado Federal;SP;SANDRA APARECIDA MADEU IDA;1367;PT;Feminino;23375585;1271;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALEXANDRE MARTINS RICCI;2873;PRTB;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;WALTER VICIONI GONÇALVES;1510;MDB;Masculino;23375585;6186;2025-03-25 03:36:58
2022;Deputado Federal;SP;MÁRCIA ROCHA;2324;CIDADANIA;Feminino;23375585;2858;2025-03-25 03:36:58
2022;Deputado Federal;SP;RICARDO KANAAN MARIANO DE ALMEIDA;1543;MDB;Masculino;23375585;943;2025-03-25 03:36:58
2022;Deputado Federal;SP;CARLOS HENRIQUE FOCESI SAMPAIO;4500;PSDB;Masculino;23375585;98102;2025-03-25 03:36:58
2022;Deputado Federal;SP;KAUÊ CESAR SILVA;1555;MDB;Masculino;23375585;8321;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZA ERUNDINA DE SOUSA;5021;PSOL;Feminino;23375585;113983;2025-03-25 03:36:58
2022;Deputado Federal;SP;KOYU IHA;7718;SOLIDARIEDADE;Masculino;23375585;822;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO FRANCISCO MUNIZ BILYNSKYJ;2247;PL;Masculino;23375585;72156;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOEL ANTONIO DE MELLO;1409;PTB;Masculino;23375585;186;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADAMARIO MAXIMO DOS SANTOS FILHO;3008;NOVO;Masculino;23375585;2597;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARINA HELENA CUNHA PEREIRA SANTOS;3001;NOVO;Feminino;23375585;50073;2025-03-25 03:36:58
2022;Deputado Federal;SP;RAFAEL DOS ANJOS SILVA;3047;NOVO;Masculino;23375585;467;2025-03-25 03:36:58
2022;Deputado Federal;SP;SUELEN DE SOUZA LAZARINI;3035;NOVO;Feminino;23375585;309;2025-03-25 03:36:58
2022;Deputado Federal;SP;DEMERSON DIAS;4099;PSB;Masculino;23375585;11936;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOÃO CURY NETO;1550;MDB;Masculino;23375585;80085;2025-03-25 03:36:58
2022;Deputado Federal;SP;SUSANNA DO VAL MOORE;5550;PSD;Feminino;23375585;2215;2025-03-25 03:36:58
2022;Deputado Federal;SP;FERNANDA FERREIRA DE ARAÚJO;5529;PSD;Feminino;23375585;202;2025-03-25 03:36:58
2022;Deputado Federal;SP;ISAÍAS TEIXEIRA DE OLIVEIRA;4033;PSB;Masculino;23375585;1329;2025-03-25 03:36:58
2022;Deputado Federal;SP;GENERSON JOSE FAUSTINO;9016;PROS;Masculino;23375585;37;2025-03-25 03:36:58
2022;Deputado Federal;SP;ERICO ROMÃO DE VILLALBA ALVIM;9023;PROS;Masculino;23375585;54;2025-03-25 03:36:58
2022;Deputado Federal;SP;FABIO DEFOURNY MARTINS;4070;PSB;Masculino;23375585;5656;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIS ANTONIO DE LIMA CLEMENTE;4431;UNIÃO;Masculino;23375585;1744;2025-03-25 03:36:58
2022;Deputado Federal;SP;FÁBIO AUGUSTO PESCINELLI;9006;PROS;Masculino;23375585;80;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE ANTONIO DE OLIVEIRA;1417;PTB;Masculino;23375585;2486;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANDRÉIA ALVES DO AMARAL;1041;REPUBLICANOS;Feminino;23375585;578;2025-03-25 03:36:58
2022;Deputado Federal;SP;SÉRGIO DA SILVA GRILLO;1828;REDE;Masculino;23375585;464;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIAS ASSIS NETO;7090;AVANTE;Masculino;23375585;8671;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROGÉRIO DE JESUS PAES;7085;AVANTE;Masculino;23375585;375;2025-03-25 03:36:58
2022;Deputado Federal;SP;ISABEL CRISTINA GONÇALVES BERNARDES;1882;REDE;Feminino;23375585;409;2025-03-25 03:36:58
2022;Deputado Federal;SP;CRISTIANE FORSSELL FERRARA FOMIN;1989;PODE;Feminino;23375585;2830;2025-03-25 03:36:58
2022;Deputado Federal;SP;MONICA APARECIDA CALAZANS;4530;PSDB;Feminino;23375585;9149;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCIO TADEU ANHAIA DE LEMOS;2230;PL;Masculino;23375585;61546;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALLAN SERGIO NASCIMENTO;3650;AGIR;Masculino;23375585;187;2025-03-25 03:36:58
2022;Deputado Federal;SP;RAPHAEL APARECIDO DE OLIVEIRA;1191;PP;Masculino;23375585;12596;2025-03-25 03:36:58
2022;Deputado Federal;SP;THEREZA CHRISTINA FARIA LIMA;5181;PATRIOTA;Feminino;23375585;647;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALESSANDRA RUDOLPHO STRINGHETA BARBOSA;5140;PATRIOTA;Feminino;23375585;702;2025-03-25 03:36:58
2022;Deputado Federal;SP;ORLANDO APARECIDO TOMASELLA;2064;PSC;Masculino;23375585;3262;2025-03-25 03:36:58
2022;Deputado Federal;SP;JUVENAL DE AGUIAR PENTEADO NETO;1347;PT;Masculino;23375585;4146;2025-03-25 03:36:58
2022;Deputado Federal;SP;GLALSON CHAMON DA SILVA;2031;PSC;Masculino;23375585;3684;2025-03-25 03:36:58
2022;Deputado Federal;SP;JUSSARA MORO PRESTO;1142;PP;Feminino;23375585;408;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDIVALDO CORREIA DE OLIVEIRA;2744;DC;Masculino;23375585;202;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANDERSON GONDIM SAMPAIO;1476;PTB;Masculino;23375585;267;2025-03-25 03:36:58
2022;Deputado Federal;SP;CARLOS ANTONIO FERREIRA DOS SANTOS;5105;PATRIOTA;Masculino;23375585;698;2025-03-25 03:36:58
2022;Deputado Federal;SP;FLÁVIO SILVA FILHO;5067;PSOL;Masculino;23375585;56;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARTINHO CARLOS COLPANI FILHO;2287;PL;Masculino;23375585;7254;2025-03-25 03:36:58
2022;Deputado Federal;SP;ASTROGILDO CANDIDO DE SOUSA JUNIOR;7714;SOLIDARIEDADE;Masculino;23375585;280;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBSON JOSE DOS SANTOS;7779;SOLIDARIEDADE;Masculino;23375585;2899;2025-03-25 03:36:58
2022;Deputado Federal;SP;JORGE HERMES GUIMARÃES;5127;PATRIOTA;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;TATIANA LIMA SCHIMIGUEL;7796;SOLIDARIEDADE;Feminino;23375585;121;2025-03-25 03:36:58
2022;Deputado Federal;SP;VIVIANE BERGAMO MORGERO;1484;PTB;Feminino;23375585;201;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLAUDIO JOSÉ MACHADO;5063;PSOL;Masculino;23375585;1486;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALVARO EXPEDITO JERONYMO;5030;PSOL;Masculino;23375585;1704;2025-03-25 03:36:58
2022;Deputado Federal;SP;CARLOS ALBERTO DA CUNHA;1122;PP;Masculino;23375585;181568;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ ADILSON PEREIRA DOS SANTOS;2090;PSC;Masculino;23375585;2438;2025-03-25 03:36:58
2022;Deputado Federal;SP;CELSO HENRIQUE DE OLIVEIRA;3016;NOVO;Masculino;23375585;878;2025-03-25 03:36:58
2022;Deputado Federal;SP;DOUGLAS YUGI KOGA;3070;NOVO;Masculino;23375585;5124;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS ANTONIO DE CARVALHO LUCAS;3032;NOVO;Masculino;23375585;3728;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ AZEVEDO PIRES;2898;PRTB;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;CÉLIA RAMOS DE JESUS FEITOSA;5520;PSD;Feminino;23375585;1910;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANIEL OCTACÍLIO DE PAULA;3393;PMN;Masculino;23375585;93;2025-03-25 03:36:58
2022;Deputado Federal;SP;EMERSON VANCINI;9015;PROS;Masculino;23375585;69;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARTHA VANIA LOPES IWASAKI;9005;PROS;Feminino;23375585;52;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANDRÉA CRISTINA PRADELLA;9025;PROS;Feminino;23375585;26;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA JOSE DE SOUZA;1426;PTB;Feminino;23375585;380;2025-03-25 03:36:58
2022;Deputado Federal;SP;BOLIVAR FUNDÃO FILHO;1474;PTB;Masculino;23375585;402;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDUARDO JANZON AVALLONE NOGUEIRA;1900;PODE;Masculino;23375585;8869;2025-03-25 03:36:58
2022;Deputado Federal;SP;CAIO JOSÉ CARLOS SILVEIRA GAIANE;1961;PODE;Masculino;23375585;2155;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENAN ELIAS GODINHO;1907;PODE;Masculino;23375585;3487;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENATA ODETTE DE MELLO;1992;PODE;Feminino;23375585;288;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ EDUARDO STANELIS DE AQUINO;1964;PODE;Masculino;23375585;6051;2025-03-25 03:36:58
2022;Deputado Federal;SP;LILIANE GONÇALVES VENTURA LOPES;2269;PL;Feminino;23375585;8193;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZ ZACARIAS DE ARAUJO FILHO;2232;PL;Masculino;23375585;22698;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEONARDO ALEX DOS SANTOS;1135;PP;Masculino;23375585;2015;2025-03-25 03:36:58
